,0,1,2
153,쿠알라룸푸르 3박5일 여행일정 및 경비조언 부탁드려요,/qna/detail.nhn?d1id=3&dirId=3070102&docId=298549415,쿠알라룸푸르 3박5일 여행일정 및 경비 조언 부탁드려요.꼭 가봐야할곳 및 추천호텔 그리고 투어등등 여행고수님들 조언부탁드립니다.
154,아침과 저녁으로 고열에 시달립니다.39.0도이고 해열제를먹으면내려가긴하지만 3일째지금 계속아침저녁으로 열이납,/qna/detail.nhn?d1id=3&dirId=30405&docId=298549408,아침과 저녁으로 고열에시달립니다.39.0도이고해열제를먹으면내려가긴하지만3일째지금 계속아침저녁으로 열이납니다.낮에는괜찮구요.자꾸 병원에서 피뽑고 엑스레이만찍으니..다른감기증상있는것도아니고 열만납니다
155,재미있는 만화책,/qna/detail.nhn?d1id=3&dirId=30501&docId=298549383,없을가요심심하당
156,스마트폰이 인간에게 미치는 영향과 관련된 책 소개 해주세요!!! 급해요ㅠㅠㅠㅠ 내공50!!!,/qna/detail.nhn?d1id=3&dirId=3070101&docId=298549381,스마트폰이 인간에게 미치는 영향과 관련된 책 소개 해주세요!!! 급해요ㅠㅠㅠㅠ 내공50!!!
157,오늘 조금 전 했던 제주 4.3추념식 끝날때 바이올린 연주 음악이 뭔가요? 작사가 분이 피아노 치고 했던 바,/qna/detail.nhn?d1id=3&dirId=30208&docId=298549364,오늘 조금 전 했던 제주 4.3추념식 끝날때 바이올린 연주 음악이 뭔가요? 작사가 분이 피아노 치고 했던 바이올린 선율이 너무 좋더라구요
158,제 사주좀 봐주세요,/qna/detail.nhn?d1id=3&dirId=31501&docId=298549337,제 사주좀 봐주세요
159,[스포주의]여명의 아르카나 결말 질문,/qna/detail.nhn?d1id=3&dirId=30501&docId=298549325,"참고로 ebook 돈내고 사서 봤습니다. 혹시나 어디서 받았냐 하시는 분들 계실까봐 미리 알려드림.스포주의입니다!!........(스포주의)......로키가 결국 나카바의 친오빠였는데......그럼 로키는 자기 여동생을 결국엔 여자로 사랑했던 건가요? 아니면 나카바가 중간에 오빠의 여동생에 대한 사랑을 남녀간의 사랑으로 오해했던 건가요? (그 왜 로키마음 알고나서 스킨쉽같은거 껄끄러워하고 그랬던)근데 로키도 자는 나카바는 건들지 않는 것도 그렇고, 그 이후에도 로키 대사같은 것들 보면 점점 여동생이라기보다는 여자로 좋아했던 것 같은데 결말보니 오히려 더 헷갈리네요..막판에 일부러 소장하고 싶어서 몇천원씩 내고 구매했는데 좀 아쉬운기분.... 스토리 설명이 좀 부족한데 급하게 끝나버린 느낌이네요; 그와중에 로키는 작가가 엄청난 공을 들인 캐릭터라는 건 알겠음"
160,아들 이름짓기하고 있는데 작명을 잘한게 맞는지 도와주세요,/qna/detail.nhn?d1id=3&dirId=31506&docId=298549313,"안녕하세요초보 아빠입니다아들 이름짓기하고 있는데 작명을 잘한게 맞는지 모르겠네요 ㅠㅠ 도와주세요양력 18년 3월 29일 오후 4시 39분태어났습니다이름은 ""나도윤""으로 짓을까 하는데비단 '나' 길 '도' 윤택할 '윤'"
161,벼락 맞는 꿈인데 해몽 부탁드립니다,/qna/detail.nhn?d1id=3&dirId=31505&docId=298549290,꿈에서 일이 끝나고 집으로 가려고 하는데 사장이 저를 부르더니 문제지 같은걸 줬습니다 공부 열심히 하라고(같이 집에 가던 일행들은 저를 놔두고 먼저 갔더라고요)그래서 혼자 걸어 가는데 갑자기 비가 오기 시작하면서천둥이 치는데 바로 앞에 떨어지면서 그곳에 있던 나무가 불탔습니다 놀라서 뒤로 도망치는데 옆에 있던 컨테이너에 한방 더 떨어지고 그다음 바로 제가 맞고 코피를 흘리면서 쓰러 졌는데 누가 뒤에서 뛰어오며 걱정을 해주는 꿈을 꿨습니다 그다음 바로 깼고요.......혹시 이런꿈은 그냥 개꿈인가요......?일행들은 약간 저를 조롱하면서 저를 버리고 갔네요ㅠㅠㅠ
162,영화 나온 폭탄 질문 드립니다,/qna/detail.nhn?d1id=3&dirId=303&docId=298549279,영화 나온 폭탄 질문 드립니다더 테러 라이브 나온 폭탄 종류가 무엇 인가요??어떻게 생긴건지 보여 주는 장면이 없어서 모르겠네요
163,음악 좀 찾아주세요,/qna/detail.nhn?d1id=3&dirId=30203&docId=298549263,"음악을 찾고 있는데 팝송입니다여자가수가 부른거고 댄스입니다가사는 어쩌고 저쩌고 (쉑쉑쉑쉑쉑) 어쩌고 저쩌고 (쉑쉑쉑쉑쉑)파이어, 하이어 라는 단어도 들어가고기브 투 미 기브 투 몰가사는 이정도 밖에 모르겠네요아시는 분 찾아주세요"
164,미드(미국드라마) 추천해주세요,/qna/detail.nhn?d1id=3&dirId=3010102&docId=298549239,"제목그대로 미드 추천받습니다.미드로 영어 공부하려하는데요1. 첫 방영을 기준으로 출시된지최근 5년이내 작품.(약간 일찍 방영한건 괜찮음)2.일상생활물작품. (영화 백투더 퓨쳐 같은 약간의 판타지는 괜찮으나 이능력 배틀등영어공부에 도움이 안돼는건 제외해주세요.)3. 그럼에도 어느정도는재미가 있으면 좋겠네요. 숨겨진 명작 이런것도 좋습니다.여러개 추천해주시면 감사하고 내공 걸테니 많이 많이 추천해주세요.오래되고 유명한 Friends, Big bang theory, How I met your mother, modern family 등등 이런건 제외해주세요."
165,꿈을 꿨는데요 끔찍했어요..,/qna/detail.nhn?d1id=3&dirId=316&docId=298549209,제가 가끔 이상한 곳에 꿈을 꿔요 ..저는 그냥 .. 가난한 사람인가 봐요.. 꿈속에서요..부랑자처럼 떠 돌아요 ..아마 남편이 있었는데 때린거 같아요..그래서 정처없이 떠 돌다가 어느 마을에 .. 도달하는데 ..그 마음에 사람들은요 .. 좀 무서웠어요..병든 사람들이 .. 와서 .. 질병 치료하거나 .. 요양하는 곳이예요..참 좋은 사람들이 사는 곳이구나 했지만.. 역시 무서운 기운이 돌때는 이유가 있더라구요..사람들은 짜고 병든 사람들이 돈이 없거나.. 가족이 죽거나 없어진 사람들을 .. 하나씩 때려서 죽였어요..그걸 본 제게도 하라구 했죠..저는 어떻게 해서든 그 방에 안들어 갔어요..결국 .. 제가 안하려고 뺀다는걸 눈치 챈 사람들이 저를 강제로 시키려고 했어요..그래서 들어가서 하는척했지만.. 전 끝까지 안했습니다.그리고 .. 도망 치는 꿈을 꿨는데 .. 경찰이 왔어요 ..제가 사람들에게 말해줬거든요..이곳은 사람을 죽이는 곳이라구요..근데 그 경찰은 이 곳 사람들과 짠 경찰관이었어요..전 어째든 버스 같은 곳에 올라 탔지만.. 경찰이 저를 따라 왔어요..무서웠습니다.이 꿈을 뭘까요..
166,이 페이스북 영상 배경음악좀 알려주세요,/qna/detail.nhn?d1id=3&dirId=3021102&docId=298549196,https://www.facebook.com/lolqueue/videos/842126292657335/UzpfSTEwMDAwMTIxMDQyMTQ5MzoxNzcxMzgxMzU2MjQ1NTI4/?id=100001210421493여기 중국어 가르쳐주는 영상 배경음악좀 알려주세요~
167,아라시 건배송....,/qna/detail.nhn?d1id=3&dirId=302140102&docId=298549176,아라시 늦덕입니다...untitled 앨범을 사려고 해도 국내서 구매할수있는 앨범에는 간빠이송이 수록이 안되있더라구요ㅜㅜㅜ람군들 신나서 부르는 목소리 넘나 듣고 싶은데 음원 보내주실 분 혹시 안 계실까요ㅜㅜㅜ
168,내년에 아기 낳아도될까요? 내년에 돼지띠해라 걱정이됩니다 저랑 원진살이라.. 몇월에 낳는게 그나마 조을까요,/qna/detail.nhn?d1id=3&dirId=31501&docId=298549164,내년에 아기 낳아도될까요?내년에 돼지띠해라 걱정이됩니다저랑 원진살이라.. 몇월에 낳는게 그나마 조을까요밑은 저희부부 생년월일입니다
169,누런 구렁이 꿈 해몽 부탁드립니다.,/qna/detail.nhn?d1id=3&dirId=316&docId=298549129,"안녕하세요.이틀 전 꿈을 꾸었는데요,일단 전 30대 중반의 남성이며,꿈 속에서 산을 타다가 어떤 나무 밑 우거진 잎을 들추자아주 커다란 구렁이 한마리가 똬리를 틀고 있었습니다.소스라치게 놀라서 주위를 둘러보니 다른 커다란 누런 구렁이 한마리가 제쪽으로 다가오고 있었구요.그러다 다시 산속을 거닐다가 아까 그 똬리를 틀고 있던 그 구렁이가똑같은 자세로 있는 것을 다시 한번 보게 되었습니다.시간이 지나서 지금 서술한 내용만 기억이 나고,다른 부분은 특별한 게 없었던 것 같습니다.좋은 꿈인가요??"
170,올리브영 바디판타지 트리오? 현재는 시중에 안파나요ㅠㅠㅠㅠ,/qna/detail.nhn?d1id=3&dirId=3070103&docId=298549090,올리브영 바디판타지 트리오?현재는 시중에 안파나요ㅠㅠㅠㅠ
171,제품 CODE LM,/qna/detail.nhn?d1id=3&dirId=30407&docId=298549021,제품의CODE LM이라고 기재되어 있는거에서LM 이 무슨 약자인가요??
172,"불광동, 연신내, 대조동 부근에 사업자걸수있는 오피스텔 구할수있을까요? 사업자걸고 일도하면서 실제로 거주하려",/qna/detail.nhn?d1id=3&dirId=30307&docId=298549015,"불광동, 연신내, 대조동 부근에 사업자걸수있는 오피스텔 구할수있을까요?사업자걸고 일도하면서 실제로 거주하려고합니다아시는분 빠른답변부탁드립니다"
173,"현재 여고 2학년에 재적 중인 학생입니다. 제가 1학년 때부터 미술하고 싶었지만 아빠가 반대하셨고, 최근이",/qna/detail.nhn?d1id=3&dirId=312&docId=298549014,"현재 여고 2학년에 재적 중인 학생입니다. 제가 1학년 때부터 미술하고 싶었지만 아빠가 반대하셨고, 최근이 되서야 아빠를 설득시키는데 성공을 해서 5월 중간고사가 끝나고 지금 다니고 있는 일반 단과 학원은 그만두고 만화 쪽을 전문적으로 가르치는 미술 학원을 다니면서 인강을 병행하여 공부를 계속 이어갈 예정입니다. 서론은 이쯤에서 끝내고, 본론을 말하자면 저희 집안 경제 사정 상 아빠는 제가 전문대를 가시길 원하십니다. 저도 미술은 전문대가 훨씬 나을 거 같다는 생각에 찬성 하고 청강대에 가고 싶다. 얘기를 하였더니 너는 왜 자꾸 멀리 갈려하냐. 라는 소리를 들었습니다.저는 현재 울산에 거주 중인데. 울산에서 그렇게 멀지 않은 전문대가 있을까요? 만화창작과, 웹툰학과, 애니메이션과 등과 같은 학과가 있는 전문대요. (물론 그 세과 모두가 다른 과임을 알고 있지만 간다면 저 세과 중 아무데나 가도 상관이 없어서 세 과를 적은 것입니다)저는 청강대가 너무 가고 싶은데, 아빠를 어떻게 설득하면 좋을까요?"
174,초보인데요 옥편이랑 영한사전이 필요합니다. 한자는 처음 배우는 사람.. 영어는 그냥 처음 배우는 사람으로 하,/qna/detail.nhn?d1id=3&dirId=307&docId=298548998,"초보인데요 옥편이랑 영한사전이 필요합니다.한자는 처음 배우는 사람.. 영어는 그냥 처음 배우는 사람으로 하는게 나을 듯 합니다. 추천 좀 부탁 드리겠습니다.깡으로 암기 절대 못 하고요, 아~ 그래서 그렇구나 그래야 되는 암기 안됨증 말기 환자 입니다. 가엽게 여겨 주시어 바른길로 인도해 주십사.."
175,요즘 들어 잠을자면 꿈을 항상꿈니다.. 꿈 기억도 생생하게 기억에 남아있고 꿈내용을 보면 사람이 죽거나 차량,/qna/detail.nhn?d1id=3&dirId=316&docId=298548962,요즘 들어 잠을자면 꿈을 항상꿈니다..꿈 기억도 생생하게 기억에 남아있고 꿈내용을 보면 사람이 죽거나 차량사고 이런거 등등 자주 나옵니다.. 제일 문제는 알람을 2~3개 맞춰도 안들려서 계속 잡니다. 해결방법있을까요?? ㅠㅠ
176,이 노래 좀 찾아주세요!,/qna/detail.nhn?d1id=3&dirId=3021102&docId=298548960,옛날 노래인데 여자가 부른 노래거든요가사가 기억이 안나는데나 그대가 없는 기억속으로 돌아만서죠미치도록~@!$%!%!@!@#이러다가훅은가슴시리며 잠을깨면~~ 막 이러는 격정적인 노래인데알려주세요 내공겁니다!
177,라라라라라라라라라라라라 후렴의 노래 제목이 궁금합니다.,/qna/detail.nhn?d1id=3&dirId=30213&docId=298548943,"오래된 팝송인데요, 가사가 이리히아베? 라면서 시작하는데 프랑스어 같아서 전혀 모르겠네요.라미레미라라미레미-파미레도라도레미 음계이구요.라라라라라라라라 가 후렴이고, 엔딩도 라라라라라라라라라라 로 곡이 끝나네요.어려우시겠지만, 가수와 곡명을 알려주시면 감사드리겠습니다."
178,영화 시네마천국,/qna/detail.nhn?d1id=3&dirId=3031001&docId=298548934,시네마 천국 같은 영화 추천좀 해주세요.방금 보고 왔는데 진짜 너무너무 좋더라구요 마음이 따뜻해지는 영화였어요ㅜㅜㅜ이탈리아나 스페인배경이면 더 좋아용!! 옛날꺼나 지금꺼나 다 좋아요!!
179,꿈해몽 좀 해주세요 그러니까..오늘 새벽에 꾼 꿈이에요 누구네 집인지는 모르겠지만 동생이랑 함께 있는대 언제,/qna/detail.nhn?d1id=3&dirId=316&docId=298548907,꿈해몽 좀 해주세요그러니까..오늘 새벽에 꾼 꿈이에요누구네 집인지는 모르겠지만동생이랑 함께 있는대 언제부터 있었는지 모를 여우가 제 품에 있었고 제가 여우랑 뽀뽀할려고 입술을 내밀었는대 동생이 여우를 데려가며 안았는대 여우가 양손으로 혓바닥을 낼름거리고 그 손으로 여우 자신의 몸을 비비니 핑크색으로 몸 색깔이 변하자 동생이 웃으며 ''여우가 아무리 귀여워도 뽀뽀는 함부러 하지마 자 봤지? 얘 털 색이 밨겼잖아 위험해 독성이 있어'' 라고 말하고 털 색이 완전히 핑크색으로 바뀌고 내 품에 껑충 다가와서 뽀뽀를 할려고 혓바닥을 낼름거려서 피할려고 떼어놓으려고 하면할수록 더욱더 귀여운 얼굴과 웃는 얼굴로 날 바라봤고 내 손을 자기 배꼽쪽으로 가져가더니 거기서 이빨이 달린 입이 벌어지면서 내 오른손을 자꾸 자근자근 물고 악악 이러면서 손을 빼려했지만 여우가 자꾸 내 손을 그곳으로 가져가서 계속 물고...하지만 아프지는 않았어요 조금 무서울뿐... 그렇게 격하게 잠에서 깻어요
180,내공100 이영화 제목이 뭔가요?,/qna/detail.nhn?d1id=3&dirId=30302&docId=298548901,에로영화 같던데요  feat 공중화장실
181,이 도자기 이름이 뭔가요?,/qna/detail.nhn?d1id=3&dirId=31204&docId=298548881,이 도자기 이름이 뭔가요?
182,좋은 노래 추천해주세요!,/qna/detail.nhn?d1id=3&dirId=30213&docId=298548877,장르는 상관 없어요!
183,이배우 누구인가요,/qna/detail.nhn?d1id=3&dirId=306&docId=298548864,이배우 누구인가요
184,띠 삼재 (사업운),/qna/detail.nhn?d1id=3&dirId=31504&docId=298548840,2018년 올가을정도 작은사업을 시작하려 합니다 근데 동업자가 74년 범띠 남자이고 저는여자72 쥐띠입니다!집안어른께서 삼재 띠를 운운하시면서 이번년도에 사업하는건 무리라고 하십니다ㅠㅠ 그냥지나치자니 찜찜하고ㅜㅜ꼭 전문가분이 답변해주세요ㅜㅜ내공100 겁니다
185,일러스트를 그리고싶은대 어떻게 해야하나요? 요즘 다시 뜨고있는 추억의 애니 카드캡터 사쿠라(체리)를 그리고싶,/qna/detail.nhn?d1id=3&dirId=30401&docId=298548839,일러스트를 그리고싶은대 어떻게 해야하나요?요즘 다시 뜨고있는 추억의 애니 카드캡터 사쿠라(체리)를 그리고싶어서요어떻게 그려야하나요?
186,피날레 못갖춘마디 사보 질문,/qna/detail.nhn?d1id=3&dirId=30212&docId=298548787,곡이 8분음표 못갖춘마디로 시작해서사진에 있는 마지막마디처럼 저렇게 8분음표 제외한 못갖춘마디로 끝나는데..피날레에서 저렇게 사보하려면 어떻게 해야할까요??계속 갖춘마디로만 사보가되어서요 ㅠㅠ
187,친구카스 파도타기하다 보게된건데요.. 이런 그림그리시는 작가분 누군지 아시는분 없을까요? 그때 내용을보니 여,/qna/detail.nhn?d1id=3&dirId=305&docId=298548755,친구카스 파도타기하다 보게된건데요..이런 그림그리시는 작가분 누군지 아시는분 없을까요?그때 내용을보니 여자분은 여자친구 아님 와이프였던것같아요..
188,꿈 해몽좀 부탁드려요 처음보는 집안에 저 혼자 있었고 시간은 저녁이였는데 웬 단발머리 여자가 집문을 두드려서,/qna/detail.nhn?d1id=3&dirId=31505&docId=298548739,꿈 해몽좀 부탁드려요처음보는 집안에 저 혼자 있었고 시간은 저녁이였는데 웬 단발머리 여자가 집문을 두드려서 열려다가 뭔가 섬짓? 한기분이랑 열어주면 안된다는 생각에 열지 않았더니창문을 하나 하나 깨더니 들어와서 저를 죽이려 했어요 그래서 제가 서랍에서 칼을 꺼내서 실랑이를 벌이다가 여자를 밑에 두고 목을 그어서 죽이는 꿈을 꿨거든요..? 나쁜 꿈인가요?
189,BGM 제목,/qna/detail.nhn?d1id=3&dirId=30211&docId=298548731,https://www.youtube.com/watch?v=hPDXIcipCjg53:42 부터 시작하는 BGM 제목 부탁합니다.
190,내공 100 이 영화 제목이 뭔가요?,/qna/detail.nhn?d1id=3&dirId=30302&docId=298548650,에로영화 같던데요.. feat.공중화장실
191,안녕하세요 너무 답답하여 올립니다. 제 사주좀 봐주세요.. 1994년4월6일생 양력 오전10 저혼자는 도저히,/qna/detail.nhn?d1id=3&dirId=31501&docId=298548638,"안녕하세요 너무 답답하여 올립니다. 제 사주좀 봐주세요..1994년4월6일생 양력 오전10저혼자는 도저히 견디지 못하겠습니다.. 하는것 마다 중간이 엎어지고 주변에서는 의지부족이라고 하지만.. 정말 저는 최선을 다해 일을 합니다. 주위에서도 그렇고 제말을 들어주지 않아요.. 너는 성격이 이래서 그래, 너는 참을성이 없어, 등등 저는 그냥 다른사람들은 제 말은 듣지 않지 않고 결론을 내버립니다.정말 잘 살아보고 싶어요.. 하루하루가 너무나 고통입니다"
192,제가 좋아하는 들꽃인데 이름이뭔가용? 되게작아요 ㅎㅎ,/qna/detail.nhn?d1id=3&dirId=3120102&docId=298548627,제가 좋아하는 들꽃인데 이름이뭔가용? 되게작아요 ㅎㅎ
193,여배우 이름 좀,/qna/detail.nhn?d1id=3&dirId=3031101&docId=298548622,여배우 이름 좀
194,제목 알 수 있을까요?,/qna/detail.nhn?d1id=3&dirId=303&docId=298548608,유튜버 분 캡쳐 한 건데 혹시 제목이 뭔지 알 수 있을까요?
195,방금 제가 꿈을 꿧는데 너무 생생하게 꿔서요ㅠㅠ 꿈해몽 좀 해주세요 꿈에서 제가 아빠랑 나무로 만들어진 평상,/qna/detail.nhn?d1id=3&dirId=316&docId=298548605,방금 제가 꿈을 꿧는데너무 생생하게 꿔서요ㅠㅠ꿈해몽 좀 해주세요꿈에서 제가 아빠랑 나무로 만들어진 평상에서뭘먹고 있었는데 그 평상바닥이 다메워진 평상이 아니고 듬성 듬성하게 된 바닥? 이여서 나무사이를 처음에 봤는데큰 노란뱀이 보이는거에요 그래서 신기해서 아빠한테 평상밑에 뱀있어! 이러고 한번 더 봤는데 이번엔 작은 노란뱀인거에요 가까이 보고싶어서 내려갔는데그 작은뱀이 품속으로 달려들더라구요 꿈에서 너무 놀래서발버둥치다가 깻어요.. 태몽인가요?(내공 100 드리께용)
196,사마귀 나오는 꿈,/qna/detail.nhn?d1id=3&dirId=31502&docId=298548597,몇일전에 사마귀 나오는 꿈을 꿨는데요.. 싱숭생숭해서 글을 남겨봅니다.꿈에서 제가 자다가 음료를 마실려는데 컵에서 사마귀가 나왔습니다.그래서 이거뭐지 하면서 사마귀를 보고 있는데 밑에서 한마리가더 나오더라구요저리가라면서 떼어 냈는데.. 사마귀가 달아 난줄 알고 다시 잘려는데 발등을 사마귀가 문거 같아요그래서 따끔하면서 깨었는데 이게 뭘까요??처음 꾸는 꿈이라 싱숭생숭하네요~아시는분은 잘 부탁드립니다.
197,1994.12.26 오전 11시 40분 남자 사주좀 봐주세요,/qna/detail.nhn?d1id=3&dirId=31501&docId=298548588,1994.12.26 오전 11시 40분 남자사주좀 봐주세요
198,호랑이두마리가저를빤히처다보는꿈..,/qna/detail.nhn?d1id=3&dirId=31505&docId=298548574,호랑이두마리가저를빤히처다보는꿈..해몽좀요
199,분위기 좋은 스트레스 풀만한 노래 추천해주세요,/qna/detail.nhn?d1id=3&dirId=30213&docId=298548533,"요즘 여러일로 스트레스를 계속 받는데 이걸 노래를 들으면서 가라앉히는 중이에요. 보통 skylar grey의 words, moving moutain 같은 노래를 듣거나 선우정아의 눈치, 구애, 순이 같은 노래를 좋아하는데 이와 비슷한 분위기의 노래를 추천해 주세요 ㅠㅜ한 가수 노래만 왕창도 좋고 여러 가수 좋은 노래만 모아도 좋아요 많이 추천해 주세요 ㅠㅠㅠㅠㅠㅠ"
200,올해사주 풀이좀..부탁드려요.. 이번달에..액운이있다고해서..ㅜㅜ 불안불안하네요 지금 재가 외국에 있어요..,/qna/detail.nhn?d1id=3&dirId=31501&docId=298548476,올해사주 풀이좀..부탁드려요..이번달에..액운이있다고해서..ㅜㅜ 불안불안하네요지금 재가 외국에 있어요..양력..1980.01.16일..아침.6시에..태어남 (남자입니다)결혼운 재물.사주좀.부탁드려요...사랑합니다
201,돼지와 갈매기가 싸우는 꿈,/qna/detail.nhn?d1id=3&dirId=31505&docId=298548470,"얼마전에 꿈을 꾸었는데 내용이 버스타고 가다가답답해서 낙동강다리에서 내렸습니다.그런데 거기엔 수많은 사람들이 있었습니다.전부 다리 밑을 보고 있었는데 돼지와 갈매기가 싸우는 겁니다 것도 여러마리가!사람들은 그모습이 신기한지 구경하는겁니다.저 또한 구경하는데 아까 버스에 같이 있던 남자도 있던 것입니다.그 남자와 대화를 하는데 서로 갈매기와 돼지가 싸우는걸 신기하다는 식으로 대화를 하였습니다저는 ""우리 동네에 까마귀와 독수리가 싸우는거 봐도 이건 저도 처음보네요""라며 말했습니다그런데 구경 도중 돼지가 싸움에 밀리는지 다리 위로 올라와 다리위에 설치 되어있는 전기충격기에 당해 죽어버려습니다.사람들은 웅성웅성하는데 죽은줄만 알았던 돼지가 갑자기 정신차려 급히 다리 밑으로 도망갔습니다그후 돼지들도 싸움에 져 갈매기가 승리하고모든 돼지들은 다리 밑으로 도망을 갔습니다무슨 꿈일까요..."
202,이 만화책 제목을 알고싶습니다,/qna/detail.nhn?d1id=3&dirId=30507&docId=298548467,이 만화책 제목을 알고싶어요
203,한 발짝 뒤로 (Feat.챈슬러)-양다일 이거 파트별 가사 알려주세요,/qna/detail.nhn?d1id=3&dirId=302&docId=298548449,한 발짝 뒤로 (Feat.챈슬러)-양다일이거 파트별 가사 알려주세요
204,정품인가요?? 확실한 평가좀 부탁드려용,/qna/detail.nhn?d1id=3&dirId=31502&docId=298548363,정품인가요??확실한 평가좀 부탁드려용
205,남편이 작은애방에 커다란 고가구처럼 생긴 서랍장을 사다놓은꿈임다 작은애가 현재 사업하고있고ㅡ작은애가 어릴때모,/qna/detail.nhn?d1id=3&dirId=31505&docId=298548301,남편이 작은애방에 커다란 고가구처럼 생긴 서랍장을 사다놓은꿈임다 작은애가 현재 사업하고있고ㅡ작은애가 어릴때모습으로 보였어요ㅡㅡ큰애랑같이
206,꿈 해몽 부탁드려요....,/qna/detail.nhn?d1id=3&dirId=316&docId=298548263,"꿈 해몽 부탁드려요....약간 빌라처럼 되어있는 건물에 저랑 오빠랑 각자 방잡아서 살았나봐요(꿈속에서) 저는 집에서 누워있는데 복도에서 ""엄지야..(대성통곡) 엄지야ㅠㅠㅠㅠㅠㅠ"" 하면서 저희 엄마소리가 들려서 나가봤죠 그랬더니 저희 친오빠집앞에 앉아서 울고계시더라구요...통곡하시면서 ""왜그래??"" 하고 저는 오빠 집으로 들어갔죠. 침대에 오빠가 누워있더라구요 그래서 ""오빠!"" 불렀는데 오빠가 일어났는데.....얼굴에 문신으로 덮혀있고 머리는 다밀려있고 입술이 꼬맨건지 입이 없더라구요.. 진짜 그거보고...너무 마음이 아프기도 하고 무섭기도하고 너무 슬펐어요.. 그러다 저는 ""도대체 왜..""까지 말하다 잠에 깨버려서...너무 알수없는 꿈이긴 하지만..해몽고수님들이 계신다면 가르쳐주세요..너무 궁금합니다"
207,잘못 끊은 표 버스 놓치는 꿈,/qna/detail.nhn?d1id=3&dirId=316&docId=298548210,저는 현재 전북에 살고 있고 본가는 경상도 입니다시외버스를 타면 4시간 정도 걸리는거리입니다.꿈에서 전북 지역에서 본가로 가기위해 시외버스터미널에 있는데 친구가 표를 끊어줬습니다. 막차였고 다른 짓을 하다가 버스를 놓쳤습니다 .근데 표를 보니 직행버스가 있는데도 불구하고 다른 지역을 환승해서 1~2시간 더 걸리는 표 더라구요 . 친구가 표를 잘못 사준겁니다바로 다음날 같은 시간대로 넘어가고 친구가 또 표를 사줬습니다.버스를 또 놓쳤고 이번에도 표를 보니 버스투어를 하는 표로 경상도까지 가는데 12시간이나 걸리는 표더라구요. 친구한테 왜 애초에 표를 잘못 뽑아주냐고 화를 내니까 어차피 내 돈 쓴거라고 당당하게 말하더라구요버스를 놓치는 꿈은 나쁜 꿈이라던데 이 경우는 어떤가요?? 꿈 해몽 부탁드립니다 ㅜㅜ
208,블랙핑크지수 움짤원본 그리고날짜 지수 움짤원본 부탁요 보정제외 그리고 저거 3번째 움짤 어디드라마 예능이에요,/qna/detail.nhn?d1id=3&dirId=30104&docId=298548201,블랙핑크지수 움짤원본 그리고날짜지수 움짤원본부탁요 보정제외그리고 저거 3번째 움짤어디드라마 예능이에요 그리고남잔누구고용 ㅠ
209,아이린누나랑 결혼하고싶어요,/qna/detail.nhn?d1id=3&dirId=30104&docId=298548198,"현재 18살 고등학교 2학년 학생입니다.지금 반에서 성적 1등을 하고있으며, 전교권에 듭니다.키는 183cm에 몸무게는 76kg정도이고 운동도 열심히합니다.외모는 저는 그렇게 생각하지않지만 친구들이 안재현을 닮았다고 많이 얘기합니다.하루종일 아이린누나가 생각나고, 그냥 맛있는거 먹으면 아이린누나랑 먹고싶다는 생각도 합니다.저도 제가 미쳤나하고 생각하지만 2년이넘게 아이린누나가 항상 생각납니다.정말 만나서 얘기를 나눠보고싶습니다.가능성있나요?♥"
210,사진 위아래 여백 이 사진처럼 위아래 여백만들수 있는 아이폰앱이 있나요??,/qna/detail.nhn?d1id=3&dirId=31402&docId=298548128,사진 위아래 여백이 사진처럼 위아래 여백만들수 있는 아이폰앱이 있나요??
211,택일에 관해 너무 머리가 아파요... 도움 부탁드릴게요 남자 1983.6.18 음력 오후 5시45분 여자 1,/qna/detail.nhn?d1id=3&dirId=315&docId=298548117,택일에 관해 너무 머리가 아파요...도움 부탁드릴게요남자 1983.6.18 음력 오후 5시45분여자 1982.4.26 음력 오후 4시 7분
212,이 외국 노래 노래 제목 아시는 분 URL 있음,/qna/detail.nhn?d1id=3&dirId=302&docId=298548086,https://youtu.be/UTP_lbGzboM?t=49m
213,이름 어떤가요?,/qna/detail.nhn?d1id=3&dirId=31506&docId=298548057,박성훈 이요
214,판타지 로맨스 애니 추천좀요~,/qna/detail.nhn?d1id=3&dirId=30401&docId=298548025,제가 애니를 다시 보기 시작해서 그러는데 판타지 로맨스 쪽 애니 없나요? 옛날 그림체 (이누아샤나 등등) 싫어하구요 플라스틱 메모리즈나 도쿄구울 이런 그림체 좋아하는데 메카물 극혐해요. 순정 로맨스 같은 건 안보구요. 하렘 보고요 주인공 먼치킨 인 것도 좋아해요.
215,태아성별; 남( ) 여(ㅇ ) ②출산방법;제왕절개 ③출산예정일;5월17일 ④택일가능한 날짜;4-26일부터 5,/qna/detail.nhn?d1id=3&dirId=31501&docId=298547986,태아성별; 남( ) 여(ㅇ )②출산방법;제왕절개③출산예정일;5월17일④택일가능한 날짜;4-26일부터 5월17일⑤택시가능한 시간:주말은 오전9시부터 오후4시사이평일은 9시부터 6시사이⑥출산예정지역;대구⑦父부→ 생년월일시;1992년11월26일 신씨⑧母모→ 생년월일시;1990년04월29일 오전9시20분⑨형제→ 생년월일시;없습니다⑩하고 싶은 말을 남겨주세요질문 마다 답ㅇㅣ 다릅니다택일가능 날짜에서 1.2.3순위로 최고 좋은 날자 부탁 드려요
