,0,1,2
1239,주택청약저축 해제하고 돈을 빼면요,/qna/detail.nhn?d1id=4&dirId=401&docId=298529977,"해제하고나서 돈을 받으면 맡겨줬던 돈에서자기네들이""니돈 우리가 맡겨줬으니까 가져간다.""이걸 이자라고하나....?소량으로 가져가나요갚아야되나요 ???"
1240,주택청약저축 해제하고 돈을 빼면요,/qna/detail.nhn?d1id=4&dirId=401&docId=298529977,"해제하고나서 돈을 받으면 맡겨줬던 돈에서자기네들이""니돈 우리가 맡겨줬으니까 가져간다.""이걸 이자라고하나....?소량으로 가져가나요갚아야되나요 ???"
1241,카드 리볼빙중인데요 4/2이 결제일이였는데 최소결제비율을 깜빡하고 결제통장에 예치를 안해뒀는데 내일 결제하면,/qna/detail.nhn?d1id=4&dirId=40104&docId=298529975,카드 리볼빙중인데요4/2이 결제일이였는데 최소결제비율을 깜빡하고 결제통장에 예치를 안해뒀는데 내일 결제하면 신용등급엔 문제없나요ㅠㅠ????!
1242,사이터스2 새로 나왔던데 사이터스1이랑 따로 운영되나요? 아니면 이제 사이터스1 새로 안 나오는건가요?,/qna/detail.nhn?d1id=4&dirId=40103&docId=298529971,사이터스2 새로 나왔던데 사이터스1이랑 따로 운영되나요? 아니면 이제 사이터스1 새로 안 나오는건가요?
1243,공동기업 관계기업,/qna/detail.nhn?d1id=4&dirId=404&docId=298529920,고급회계를 공부 하던중 모르는게 있어서요.공동기업 관계기업의 차이점을 모르겠어요.둘 다 20% 이상 50% 이하의 지분을 가지고 유의적인 영향력을 미칠수 있는거 아닌가요??
1244,하나 더오일 카드 발급받고싶습니다.,/qna/detail.nhn?d1id=4&dirId=40104&docId=298529908,하나 더오일 카드 발급받고싶습니다.궁금한게있는데1. 전월실적2. 실적에 포함되는 거래내용3. 청구할인??4. 하나은행 계좌가있으면 더좋은가요?답변이나 상담해주실 설계사님 도와주세요 ~~
1245,신용회복 위원회 10개월 납부 중 입니다. 미납 없었구요. 이번에 아르바이트 시작 110만원 소득으로 3개월,/qna/detail.nhn?d1id=4&dirId=4010506&docId=298529882,"신용회복 위원회 10개월 납부 중 입니다.미납 없었구요.이번에 아르바이트 시작 110만원 소득으로 3개월 일 했고 이제 4개월 째 입니다 .성실생활자(?) 로 대출 신청 하려는데300만원 정도 가능 할 까여 ? ㅜㅜ생활여유자금 필요해서요 ,, 납부 년도를 3-4년으로 하고 싶은데 가능할까요??"
1246,재무관리 용어 질문,/qna/detail.nhn?d1id=4&dirId=40402&docId=298529880,순이익증가율과 매출액 증가율은 같은 말인가요?
1247,고1인데요 슬기가너무좋아요 진짜따뜻하구힘들었더점도 너무공감되구진짜 너무너무결혼하고싶어미치겠어요 운동하다 공부,/qna/detail.nhn?d1id=4&dirId=40604&docId=298529794,고1인데요 슬기가너무좋아요 진짜따뜻하구힘들었더점도 너무공감되구진짜 너무너무결혼하고싶어미치겠어요 운동하다 공부다시시작하는데 열심히해서 어느정도되야결혼할수있어요?? 키는178에59키로정도되요
1248,기계가공법의 주조.단조.압연.압출.인발.전조.판금.프레스.용접.연삭,/qna/detail.nhn?d1id=4&dirId=40404&docId=298529694,기계가공법의 주조.단조.압연.압출.인발.전조.판금.프레스.용접.연삭의 일상생활에서 흔히 볼수 있는 물건들을 각각2~3개씩 알려주세요
1249,하나카드 설계사님을 찾습니다 u+ 빅팟 plus 카드 발급하려고 합니다 ㅠㅠ,/qna/detail.nhn?d1id=4&dirId=40104&docId=298529688,하나카드 설계사님을찾습니다u+ 빅팟 plus 카드 발급하려고 합니다 ㅠㅠ
1250,사업자신용카드발급,/qna/detail.nhn?d1id=4&dirId=40306&docId=298529659,나이스지키미 6등급이구요~휴대폰 기기값 연체로인해 보증보험사넘어간적 있는데연체기간 3~4년정도 되구요정리한지는 4개월 정도 됫습니다.28살 미필이구요개인사업자 낸지 한달됫는데 카드사에서 신용카드만들라고 연락와서 만든다고 햇습니다.신용카드 발급될까요~?
1251,체크카드 비밀번호 초과,/qna/detail.nhn?d1id=4&dirId=40107&docId=298529645,제가 카카오페이에서 카드등록하다가 비밀번호를 3번틀려서 체크카드 비밀번호를 바꿔왔는데도비밀번호 오류횟수 초과라면서 등록이 안되네요..비밀번호만 바꾸면 되는거아닌가요??내공 100겁니다
1252,카드결제일 통장 마지막 인출시간이 언제인가요?,/qna/detail.nhn?d1id=4&dirId=40104&docId=298529634,카드결제일 통장 마지막 인출시간이 언제인가요?
1253,카페 식당을 창업하기위해 준비중인데 토지를 매입하고 건축을 해야하는데 자금이 부족합니다. 토지매입 자금부터가,/qna/detail.nhn?d1id=4&dirId=4010501&docId=298529604,카페 식당을 창업하기위해 준비중인데 토지를 매입하고 건축을 해야하는데 자금이 부족합니다. 토지매입 자금부터가 부족해서 대출을 알아보던중인데 시설자금대출(후취담보?)라는것을 알게되었습니다.이 대출을 받으면 토지매입을 할때도 이 대출자금을 사용할수있고 매입후 나머지 자금으로 건축을하여 건축을 담보로 조건을걸어 대출이 가능하다던데 이게 맞는건가요?1.총 투자금액은6~7억 정도 생각하고있으며 한도는 얼마나 나올까요2.현재 자금은 1억5천정도가 있는데 한도내 대출가능한지요3.시설자금대출을 받기위해 신용도 기준이있는지요.4.상환기간은 어떻게되고 이자율이 얼마나 될지요.
1254,롯데리아의 SWOT,/qna/detail.nhn?d1id=4&dirId=40401&docId=298529601,현재 롯데리아의 SWOT는 무엇인가요?
1255,부산 지게차 및 천장크레인 자격증 야간 학원 있나요?,/qna/detail.nhn?d1id=4&dirId=40609&docId=298529563,현재 직장인으로써 낮에 배우러 갈수 없어서요혹시 야간에 운영하는 학원 있나요?
1256,몬드리안의 대표작품과 설명 자세히 부탁드립니다,/qna/detail.nhn?d1id=4&dirId=409&docId=298529546,몬드리안의 대표작품 한 가지와 그것에 대한 설명 자세히 부탁드립니다 최대한 빨리요!
1257,아마존 해외 구매 방법,/qna/detail.nhn?d1id=4&dirId=405&docId=298529457,아마존 해외 구매를 하려고 하는데 계속 오류 가 뜨네요 이 주소로는 배송을 할수가 없다고 합니다주소지 치는 법좀 예시를 들어 알려주세요 ㅠㅠ도로명도 예시를 꼭들어서 양식 맞게 알려주세요 ㅠㅠ
1258,제가 소설 같은걸 쓰고 그걸 연재하고 싶은데 좋은 앱 없을까요?,/qna/detail.nhn?d1id=4&dirId=40401&docId=298529371,제가 소설 같은걸쓰고 그걸 연재하고 싶은데 좋은 앱 없을까요?
1259,내일배움카드발급자 알바,/qna/detail.nhn?d1id=4&dirId=40611&docId=298529359,고3인데요 일반고특화과정으로 위탁교육을 받는중입니다 100%국비지원인가 취업성공패키지? 쨌뜬사정이생겨서 웨딩홀 알바를 해볼라그랬는데 알바를하면 부당수익? 그거땜에 안된다고 들었었거든요근로계약서 적는다는말은 못들은거같은데 신분증사진 보내달라고 했는데웨딩홀 알바할때 근로계약서 작성하나요? 이거 노동부에 걸리나요..
1260,"갤럭시 A5 2017기종을 사용하고 있는데요, 사용한지 한달만에 부주의로 액정이 파손되었습니다. 사실 액정이",/qna/detail.nhn?d1id=4&dirId=401030203&docId=298529342,"갤럭시 A5 2017기종을 사용하고 있는데요,사용한지 한달만에 부주의로 액정이 파손되었습니다.사실 액정이 완파되어서 터치가 안되고...뭐 그정도는 아니구요전면 유리가 살짝 금이 가고(거슬릴 정도) 후면 유리는 참담하게 부서져가지구요...휴대폰 보험을 들었는지 안들었는지는 잘 모르겠고 일단은 통신사에서 할인으로 최대 15000원까지 지원이 가능하다고 하더라구요후면 유리는 좀 유감이지만 케이스 끼고 다니면 괜찮을 듯 하구요 전먼 유리는 크게는 안 깨졌지만 거슬리기에 일단은 전면만 바꾸고 싶은데 대략 수리비가 얼마정도 나올까요?전, 후면 모두 적어주시면 감사하구요, 전면만 적어주시더라도 큰 도움이 될 듯 합니다.^^7"
1261,강아지의 행동으로 심리를 알아낼 수 있잖아요 그걸로 상처받은 강아지를 치료해줄수 있는 직업 없을까요?,/qna/detail.nhn?d1id=4&dirId=40604&docId=298529325,강아지의 행동으로 심리를 알아낼 수 있잖아요 그걸로 상처받은 강아지를 치료해줄수 있는 직업 없을까요?
1262,양도소득세율,/qna/detail.nhn?d1id=4&dirId=408&docId=298529254,양도소득세율
1263,편의점알바 시급질문,/qna/detail.nhn?d1id=4&dirId=40611&docId=298529230,편의점알바를 할건데요 주4일 7시간 근무입니다최저시급에서 4대보험 빼고 6900원 받는데 3개월 수습기간에는 6200원이라네요시급을 월 단위로 계산하면 얼마정도 나오나요
1264,cj 대한통운 반품예약 받는분 입력이 왜 안되나요,/qna/detail.nhn?d1id=4&dirId=40701&docId=298529190,"인터넷에 쳐보니까 전부 왜그런지는 설명을 안해주시고 그냥 접수만 해주시네요.그럼 저도 접수해주시면 좋겠습니다.cj대한통운 반품예약 신청을 원하는데 고객센터도 연결이 안 되고 받는 분 입력란은크롬, 익스플로러, 모바일 전부 안쳐집니다.운송장 번호 6147-7122-5933 에 받는 분 번호는 070-4258-4909 방문희망일 4월4일로반품예약 접수할 수 있을까요. 택배기사님들 도와주세요, 반품예약 신청기간이 얼마 안남아서 급합니다ㅜㅜ"
1265,"시청 무기계약직 들어가려하는데요, 지금 집행유예 기간인데 혹시 이 기간에도 지원할수 있는 경우가 있나요? 아",/qna/detail.nhn?d1id=4&dirId=40301&docId=298529163,"시청 무기계약직 들어가려하는데요, 지금 집행유예 기간인데 혹시 이 기간에도 지원할수 있는 경우가 있나요? 아니면 시청 관련 된 모든 무기계약직이 집행유예 기간에는 지원할 수 없도록 법이 되어있나요?"
1266,디딤돌 대출시 MCG 신청을 안했는데 나중에 따로 가능한가요????,/qna/detail.nhn?d1id=4&dirId=4010502&docId=298529111,디딤돌 대출시 MCG 신청을 안했는데 나중에 따로 가능한가요????
1267,통장에서 돈빼낼때 신분증이 필요한데 신분증대신 여권가져가도 돼요?,/qna/detail.nhn?d1id=4&dirId=4010506&docId=298529035,통장에서 돈빼낼때 신분증이 필요한데 신분증대신 여권가져가도 돼요?
1268,간호사가 생각하는 간호사 이미지좀 알려주세요 !!!!!!,/qna/detail.nhn?d1id=4&dirId=40603&docId=298528870,간호사가 생각하는 간호사 이미지좀 알려주세요 !!!!!!
1269,아르바이트 주휴수당 문의드립니다.,/qna/detail.nhn?d1id=4&dirId=40611&docId=298528864,"1월1주: 1월4일(7.5시간)+1월5일(8시간)+1월6일(8시간)=23.5시간=35,391원1월2주:1월8일~1월13일 12시간씩 6일=108,432원1월3주:1월15일~1월20일 12시간씩 6일=108,432원1월4주:1월22일(12시간)+1월23일~1월27일 (10시간)=93,372원1월5주: 1월 29일~2월 1일까지 대타로 인하여 일안함2월1주: 2월2일부터 다시일시작/2월2일~2월3일(20시간)=30,120원2월2주: 2월5일~2월9일(10시간)=90,360원2월3주: 2월12일~2월15일(10시간)=60,240원2월4주: 2월19일~2월24일(10시간)=90,360원2월5주:2월26일~2월28일(10시간)=45,180원3월1주:3월1일~3월3일(10시간)=45,180원3월2주:3월5일~3월10일(5시간)=45,180원3월3주:3월12일,3월13일시험일정으로협의후쉼,3월14일~3월17일(5시간)=37,650원3월4주:3월19일~3월23일(5시간),3월24일가족행사로협의후쉼=37,650원3월5주:3월26일~3월31일(5시간)=45,180원1. 사장님은 최저시급만 챙겨주셨는데, 주휴수당을 받으려 하려고합니다. 버스가 아닌 집과아르바이트 걸어다닌게 대부분이라, 통장내역에만 월급이 찍혀있고, 다이어리에 몇시간 일한지가 전부인데 증거가 되나요?2..1월 29~2월1일, 3월 13일, 3월 24일은 모두 저의 개인사정으로 알바를 못한게 맞으며, 저의 시간에 조정을 해주셨습니다. 이 부분이 주휴수당 받는 점에 대해 문제가 있나요3.제출서류라면 어떤게 있나요?4.사장님께 먼저 물어보고 주실의향이 없다면 신고를 하려합니다,, 제가 하려는 순서가 맞나요?"
1270,C프로그래밍 알려주세요ㅠㅠ 잘 모르는데 6번 10번 어떻게 짜야되는지 알랴주세요 급해요ㅠㅠ,/qna/detail.nhn?d1id=4&dirId=40608&docId=298528821,C프로그래밍 알려주세요ㅠㅠ잘 모르는데 6번 10번 어떻게 짜야되는지 알랴주세요 급해요ㅠㅠ
1271,"복식부기(장부,대차대조표,손익계산서,현금흐름표) 작성부탁드립니다.",/qna/detail.nhn?d1id=4&dirId=40402&docId=298528764,안녕하세요?복식부기 장부를 작성해보려는데 쉽지가 않아염치불구하고 자료를 올려봅니다.좋은 도움을 부탁드립니다..- 기초자료는 아래 그림과 같습니다.- 기초자료에 근거하여아래 장부를 작성해주시면 좋겠습니다..1. 회계장부2. 대차대조표3. 손익계산서4. 현금흐름표**학습용도 : 종합소득세(부동산임대소득) 신고를 위한 장부 등 신고자료 작성**우선 읽어주셔서 감사합니다..
1272,롯데리아 알바... 처음에 오래할 수 있다고 했는데 너무 힘들어요 살려주세요 그만두고 싶은데 어떻게 말하죠,/qna/detail.nhn?d1id=4&dirId=40611&docId=298528751,롯데리아 알바... 처음에 오래할 수 있다고 했는데 너무 힘들어요 살려주세요 그만두고 싶은데 어떻게 말하죠 한달 정도 참고 다녀볼건데 한달 지나면 뭐라고 말하고 그만두죠
1273,첨벙첨벙 음성상징어인가요?,/qna/detail.nhn?d1id=4&dirId=40103&docId=298528750,첨벙첨벙 음성상징어인가요?
1274,알바 면접 날짜,/qna/detail.nhn?d1id=4&dirId=40611&docId=298528688,"그 전화하고 메세지로 이름,성별,거주지등등 써놓으면 면접날짜 보내준다햇는데 2시간이 지나도 메세지 안오는데 그냥 탈락인가요?"
1275,지금 트릭스터 케로베인 파는데가 있을까요? (중고x),/qna/detail.nhn?d1id=4&dirId=40502&docId=298528653,지금 트릭스터 케로베인 파는데가 있을까요?(중고x)
1276,한 은행에서 다른 은행으로 전액 송금?,/qna/detail.nhn?d1id=4&dirId=401&docId=298528645,"제가 주로 이용하는 은행이 있습니다신용카드, 인터넷뱅킹 전부 한곳에서 이용 중입니다그런데 얼마전에 잠깐 일하던 곳에서 월급을 전부 다른 은행으로 받았습니다부득이 월급만 받으려 만든 통장이라 인터넷, 모바일, 체크카드, 현금카드 아무것도 안해놨어요이제 일이 끝나서 주거래 은행으로 돈을 옮기려는데 월급통장 은행에 가서 전액 송금하면 되나요?그 은행 입장에선 제가 그 은행 이용안하고 다른은행 이용하겠다는건데 눈치보이진 않을까요 ㅠㅠ"
1277,안녕하세요 대출 문의 드릴려구요 제가 개인회생 재신청 중입니다 개시결정낫구요 아직 인가전입니다 혹시 200만,/qna/detail.nhn?d1id=4&dirId=40105&docId=298528599,안녕하세요 대출 문의 드릴려구요 제가 개인회생 재신청 중입니다 개시결정낫구요 아직 인가전입니다 혹시 200만원정도 대출 가능한지 상담하고싶어서요
1278,안녕하세요. 오늘 요양병원 원무과를 지원해서 면접 보러갔습니다. 면접시간보다 15분 일찍 도착했습니다. 앞에,/qna/detail.nhn?d1id=4&dirId=406&docId=298528596,안녕하세요.오늘 요양병원 원무과를 지원해서 면접 보러갔습니다.면접시간보다 15분 일찍 도착했습니다. 앞에 지원자가 면접을 보고 있다고 해서 대기하고 있는데 30분에 면접 보기로 한 시간이 지나 45분쯤 앞에 지원자와 면접관이 나오시더라고요. 직원들이 저 면접 보러 왔다고 하니까 바로 앞에 보신 분이 채용되었다고 채용서류챙겨주라하고 저한테는 한마디로 바로 앞에분 채용되었다고 기다린 시간에 대한사과도 없이 그냥 가세요.. 정말 황당하고 어의가 없어 무슨 이런 경우가 있는지 물으니까 자기 마음이라고.그래서 저는 제수없다는 한마디만 하고 왔는데 이런 경우는 어떻게 해야 할까요? 무슨 면접관 갑질도 아니고.채용마감은 오늘까지인데. . 면접을 보고 떨어졌으면 이렇게 답답하지도 어울하지도 않겠지만. . 병원도 차로 20분 거리고 교통도 불편해서 자차로 가야했는데..이런 경우 어떻게 해야 할까요?
1279,전세잔여계약기간 5개월남아있습니다. 전세보증금 담보대출 가능할까요?,/qna/detail.nhn?d1id=4&dirId=4010501&docId=298528594,전세잔여계약기간 5개월남아있습니다. 전세보증금 담보대출 가능할까요?
1280,국가기간 전략산업 직종훈련 받을때 노동부에서 인정하는 주 15시간 미만의 알바는,/qna/detail.nhn?d1id=4&dirId=406&docId=298528581,국가기간 전략산업 직종훈련 받을때국비지원을 받는 도중에주 15시간 미만 으로 일 할 경우노동부에서는 알바라고 인정을 해준다는데요사업장에서 일용직근로자로주 15시간 미만을 일해도 세금을 덜 내는 혜택도 있고 또 소득신고를 해야하는 의무가 있잖아요그럼 주 15시간 미만의 일용직 근로로일을 할 경우 사업장에서 소득신고를 해도노동부에서는 15시간 미만이니까 알바로 인정되서국가기간 전략산업 직종훈련을 계속 받을 수 있다는 말인가요?
1281,회사에서 특수검진 야간일하는사람 검진받는것같은데요 검진받기전 담배피워도 상관없나요??,/qna/detail.nhn?d1id=4&dirId=40611&docId=298528500,회사에서 특수검진 야간일하는사람 검진받는것같은데요검진받기전 담배피워도 상관없나요??
1282,여기 사진에 있는 안경의 부품들의 원료?(만들때 쓰는것 예를들면 티타늄 이런식입니다)를 알려주시면 감사하겠습,/qna/detail.nhn?d1id=4&dirId=40404&docId=298528455,여기 사진에 있는 안경의 부품들의 원료?(만들때 쓰는것 예를들면 티타늄 이런식입니다)를 알려주시면 감사하겠습니다
1283,무슨 직업을 가져야할까요,/qna/detail.nhn?d1id=4&dirId=40602&docId=298528389,"생각이라는 게 없는 사람들이 정말 많은 것 같습니다.이런 사람들 족칠려면 무슨 일을, 무슨 직업을 가져야 할까요생각이라는 걸 심어주는 직업을 선택해야할까요답변 부탁드려요"
1284,정품 확인 부탁 해요,/qna/detail.nhn?d1id=4&dirId=40103&docId=298528369,정품 확인 부탁 해요
1285,"회생중인데, 핸드폰번호이동 가능할까요?",/qna/detail.nhn?d1id=4&dirId=40106&docId=298528365,"회생 인가자구요요금제변경때문에, 번호이동하고 싶은데 가능한가요?기계는 있어서 할부는 필요없고,번호이동만 하면 되는데 ㅠㅠ"
1286,"더블웨어색추천, 조합",/qna/detail.nhn?d1id=4&dirId=40310&docId=298528358,레브론파데 180 이랑 200섞어쓰는데요180에 피부톤이 좀 더 가까워요얼굴이 노래서 화장했을때 너무 노란거말고살짝 핑크빛돌게 화사하게 하는편이에요에스티로더랑 조르지오아르마니어떤제품을 사야할까요?레브론색이랑 비슷한거 추천해주세요!에스티로더더블웨어랑조르지오래스팅실크 두개 섞어쓰는거 괜찮겠죠..?더블웨언확실한데 조르지오무슨제품을 섞는건지 햇갈리네요ㅜㅜㅜ 두개 섞는거 인생조합이라던데...
1287,카페 창업을 하려구 하는데 필요한것들 준비할것들좀 알려주세요,/qna/detail.nhn?d1id=4&dirId=40703&docId=298528329,카페 창업을 하려구 하는데 필요한것들 준비할것들좀 알려주세요
1288,1. 그랜져 ig 하이브리드 중고는 얼마정도가 적정선인가요? 2. 하이브리드는 출고시에도 혜택을 많이 받지만,/qna/detail.nhn?d1id=4&dirId=40104&docId=298528311,1. 그랜져 ig 하이브리드 중고는 얼마정도가 적정선인가요?2. 하이브리드는 출고시에도 혜택을 많이 받지만 출고 후 금액이 많이 떨어져 중고로도 추천을 하던데 맞나요?3. 그랜져 ig 하이브리드 중고 구매시 유의점이 있나요?4. 추천해주시는 딜러분들 줄서주세요.
1289,군적금 여러 은행에 드는건 비효율적인가요?,/qna/detail.nhn?d1id=4&dirId=40101&docId=298528222,모아둔 돈이 좀 있어서 군적금을 은행별로 다 만드려고 했는데요월급받는 은행 외에는 이체 수수료가 있을테니 매달 이체비만 꽤 나올테고..혹시나 적금 깨기라도 하면 그동안의 이체비만 날아가는건데군적금은 주로 이용하는 은행 한두곳에만 가입하면 충분할까요?
1290,수도세 계산,/qna/detail.nhn?d1id=4&dirId=4020201&docId=298528213,안녕하세요지금 3층짜리 전세로 살고 있는데요 총 6가구가 있습니다인원수대로 수도세를 계산해서 내고 있는데 가면 갈수록 물세가 너무 많이 나와요그래서 주인한테 물어보니지금 302호는 1년간 아무도 살지 않아서 물세를 받지 않고 있고 (가끔 왔다가 감)301호는 이 아줌마가 있는데도 없는척을 해서 돈을 안내고 있습니다아들이랑 둘이서 살다가 어느날부터 자기는 없다며 1인 물세만 내고 있는데요 짝나는게 뭐냐면매일 옵니다. 뭐 cctv나 찍어둔 사진이 없어서 그렇지 자주 마주치고 소리가 들립니다아줌마가 발소리도 크고 뭐 씻는 소리도 다 들리고 그러네요보니까 전기세도 3달째 못내고 있던데 아니 그럼 이런 이런 사정이 있어서 좀 봐달라는 식으로 잘 말하면그냥 넘어갈 수 있는 일을 자기는 거의 한달에 한번 아들 방 치우러 왔다가는게 단데왜 내야 하느냐며 소리를 지릅니다지금 사귀는 남자집에서 사는 중인 거 같은데 내가 봤을땐 아침부터 와서 이 집에 있다가 밤에 가끔 가고 주말은 그냥 이 집에 숨죽이고 있는 것으로 보입니다. 매일 문 다 닫고 불끄고 있거나 밤12넘어서 빨래하고 씻고 그러는 거 같은데 하는짓이 얄미워 무조건 받고 싶습니다뭐 증거라도 남겨놔야 하나요일단 매일 와서 최소 5시간이상은 있다가 가구요 자고 갈때도 많아요 내가 24시간 감시를 못하니까모르는 것도 많은데 그냥 매일 왔다가구요 주말은 항상 집에 있습니다이걸 찍자고 시시티비 설치하는 것도 그렇고 아무튼 딴건 몰라도 이여자 물세는 꼭 받고 싶거든요진짜 짜증나죽겠어요 누구는 하루종일 나가서 일하고 밤늦게 와서 잠깐 싯고 자는게 단데억울해서 나도 내기 싫어요. 이럴경우 어떻게 해야하나요 .주인은 세입자들끼리 의논해보라는데폭발하기 전입니다. 뭔가 확실하게 찍소리도 못하게 받아내고 싶은데 방법 없을까요아니면 이럴경우 그냥 못받고 넘어가야하나요 .사람 있는건 확실한데ㅠㅠㅠㅠㅠ그리고 302호는 집에 아무도 살지 않는다고 해서 기본금도 받을 수 없나요이럴경우 원래 물세를 안 받는 겁니까? 이번기회에 싹 다 고쳐버리고 싶어요 도와주세요 제발
1291,군인적금에 대해 궁금한점이 있습니다,/qna/detail.nhn?d1id=4&dirId=40101&docId=298528195,제가 16일날 입대를 하게됬는데군인 적금이 금리가 쌔다고 들어 제것과 가족들것을 만들고싶은데제가 알기론 5개의 은행에서만 군인 적금을 팔고 모두 첫 휴가때휴가증이 있어야 만들수있다고 들었습니다 휴가말곤 적금 만들 방법이 없나요?그리고 예를 들어 국민에서 적금을 만들고 기업에서 만들고 또 다른 은행에서 만들기를반복해 5개 모두 만들수 있나요?그리고 만들어진 적금에 저희 가족들이 돈을 넣어도괜찮은건가요?(저한테 보내줄것이 아닌 집안돈)
1292,자동차보험 다른자동차 운전담보특약 질문1 : 제차가 NF소나타차량인데 가끔 지인차인 QM3운전도 합니다. 다,/qna/detail.nhn?d1id=4&dirId=401030202&docId=298528150,자동차보험다른자동차 운전담보특약질문1 : 제차가 NF소나타차량인데 가끔 지인차인 QM3운전도 합니다. 다른진동차 운전담보특약 가입하면 보상 가능한가요?(승용차 / 승합차 구분이 틀린데 등급구분이 어떻게 하는건가요?)법룰비용지원IV 기본형질문1: 본인ㆍ저는 운전자보험이 따로있어 불필요하지만 형제자매 특약으로 보험가입을 해서 가끔씩 형이 제 차량을 운전하는데 형은 운전자보험이 없습니다. 사고시 법률비용지원을 특약을 넣으면 보상 되는건가요?형식상 복사 붙여넣기 하는 답변은 거부합니다. 제 질문에 필요한 답변만 해주세요ᆢ
1293,평수 계산 부탁드려요,/qna/detail.nhn?d1id=4&dirId=40201&docId=298528112,평수 계산 부탁드려요
1294,"기회비용, 편익 관련된 문제 좀 주세요ㅠㅠ 많으면 좋고, 해설있으면 좋아요. 기회비용 편익 명시적비용 암묵적",/qna/detail.nhn?d1id=4&dirId=408&docId=298528031,"기회비용, 편익 관련된 문제 좀 주세요ㅠㅠ 많으면 좋고, 해설있으면 좋아요. 기회비용 편익 명시적비용 암묵적 비용 이런 내용으로요ㅠㅠ 어려우니만큼 추가내공 걸어요ㅠㅠ"
1295,분배계수에 대해서 알려주세요!,/qna/detail.nhn?d1id=4&dirId=409&docId=298528020,크로마토그래피에서 분배계수라는것이 나오던데이게 정확히 무엇인가요?정의를 찾아보려고 하는데 계속크로마토그래피에서 분배계수의 정의를 이용하여 ... 이런식으로만 나오고아무리 봐도 분배계수가 무엇인지 알수가 없어요..다시 검색해보니 지식백과 같은곳에 있기는 한데 이해가 잘 안되요..지나가는 동네 개님도 이해하기 쉬울만큼 설명해주실분..?
1296,공무직이 뭐죠? 어떻게 될 수 있나요?,/qna/detail.nhn?d1id=4&dirId=40601&docId=298527965,"교육행정공무원에 관심이 있는데 학교에서 일하고 싶어서요.만약 안된다면 공무직이나 계약직이라도 지원해보고 싶은데 학교 행정실에서 일하는 공무직도 있나요??있다면 어떤 일을 하는지, 어떻게 지원하는지 등 자세히 알려주세요!! 부탁드립니다 ㅠㅠ"
1297,"마그네슘(Mg),인(P),규소(Si),알루미늄(Al) 들이 산소와 결합할 때의 화학식과 수소와 결합할 때의",/qna/detail.nhn?d1id=4&dirId=40404&docId=298527940,"마그네슘(Mg),인(P),규소(Si),알루미늄(Al) 들이 산소와 결합할 때의 화학식과 수소와 결합할 때의 화학식 좀 알려주세요ㅠㅠㅠㅠㅠ 급해요ㅠㅠㅠ"
1298,흰색옷 사진과같이 얼록이 묻었는데 어떻게 지우나요?,/qna/detail.nhn?d1id=4&dirId=40701&docId=298527898,흰색옷 사진과같이 얼록이 묻었는데 어떻게 지우나요?
1299,"저희아빠가 지금 간성혼수가와서 3단계에 접어들어서 잠만자고 의식이 없는데 가족은 아빠,형,저 이렇게 셋이고",/qna/detail.nhn?d1id=4&dirId=40203&docId=298527878,"저희아빠가 지금 간성혼수가와서 3단계에 접어들어서 잠만자고 의식이 없는데 가족은 아빠,형,저 이렇게 셋이고 엄마는 3년전에 돌아갔고 외가친척이랑 아빠랑은 사이가 안좋고 친척들도 아빠랑 사이가 안좋아서 어디 도움 요청할곳이없네요 참고로 저는 21살 형은23살이고 기초생활수급자혜택을 몇년전까진 받았는데 지금은 잘모르겠네요 저랑 형이 일을 다녀서 근데 당장 저희집에 목돈 많지 않은데 혹여 병원 입원비에 돈을 다써갈때까지 쓰면 어떻게 되나요? 복지혜택이라던지 어쩔수없는 가정환경으로 인해 안락사를 시킨다던지 그렇나요? 제발 알려주세요"
1300,공무원 시험 9월에 있는게 있나요?,/qna/detail.nhn?d1id=4&dirId=40601&docId=298527813,"제 아는 동생이이번에 떨어졌다는데또 9월에 시험이 있다는데얘가 무슨 직렬을 준비중인거죠?아직 국가직,지방직 시작도 안했을텐데.."
1301,어떤 직업을 가져야할까요?,/qna/detail.nhn?d1id=4&dirId=406&docId=298527800,"저는 내성적이고, 사람들과 어울리고 대화하는것을 좋아하고, 분위기를 많이 따지며, 정리정돈을 잘하고, 활동적인것을 좋아하고, 모든일에 충실히 하며, 물건 소집하는것을 좋아하고 , 감수성이 풍부한 성격입니다.이러한 성격을 가진 저는 어떤 직업을 가지면 좋을까요?ㅠㅠ참고로 저는 현제 고등학교 2학년이고, 그냥 취업잘된다는 말만 듣고 이과를 왔고, 공부는 그래도 하다보니 , 중상위권 정도입니다."
1302,북앤라이프 캐시 질문,/qna/detail.nhn?d1id=4&dirId=401&docId=298527769,캐시워크에서 만원이잇길레 상품권 만원을 사서 북앤라이프에 캐시충전을 하였는데저렇게 쿠폰교환에만 만원이 있고 캐시에는 0원이라서 어떻게 해야쿠폰교환에 있는 만원이 캐시로 갈수있을까요?
