,0,1,2
10,저희 엄마가 성당에서 성지순례로 오늘 아침비행기타고 나가사키로 가셨거든요?? 근데 유심이나 포켓와이파이 이런,/qna/detail.nhn?d1id=9&dirId=902&docId=298557613,저희 엄마가 성당에서 성지순례로 오늘 아침비행기타고 나가사키로 가셨거든요?? 근데 유심이나 포켓와이파이 이런거 안하시고 그냥 가셨어요 로밍이런것도 안하셨어여혹시나해서 전화 걸어봤는데 전화기가 꺼져있다가 아까 다시 해봤더니 아무런 멘트없이 신호음이 가거든요?? 전화는 받지 않았구요ㅠㅠㅠ 제 아는사람말로는 외국에 나가있을때 전화를 걸면 통화권이탈 어쩌고 라고 멘트가 나온데요.. 근데 아무런 멘트없이 신호음이 갈수있나요..? 너무 걱정되서ㅠㅠ 저희엄마가 해외는 처음이시라..
11,"유럽여행을 7월초에 가는데요, 인천-런던-파리-브뤼셀-암스테르담-베를린 이렇게 생각중인데 런던행 비행기는 예",/qna/detail.nhn?d1id=9&dirId=90203&docId=298557594,"유럽여행을 7월초에 가는데요, 인천-런던-파리-브뤼셀-암스테르담-베를린 이렇게 생각중인데 런던행 비행기는 예약했구 유레일은 어찌구매해야하나요? 그냥 유레일티켓만 제시하면 기차타는건가요 따로 예약하지않아도?"
12,대만 유심을 받았는데 이 번호들은 뭔가요?,/qna/detail.nhn?d1id=9&dirId=9020108&docId=298557584,대만 유심을 받았는데이 번호들은 뭔가요?
13,베트남 여행 질문,/qna/detail.nhn?d1id=9&dirId=9020107&docId=298557488,안녕하세요. 곧 베트남으로 여행가는데 너무 어려운 게 많아서 질문합니다ㅠㅠ1. 베트남에서 달러를 사용하는 게 나은가요 아니면 베트남 동으로 현지에서 환전해서 사용하는 게 나은가요?2. 호치민으로 여행가는데 무이네 투어를 가려고 하는데 1박 2일로 가는 투어도 있다고 하는데 그냥 현지가서 여행사 돌아다니면서 알아보면 되나요?? 부모님이랑 가는거라 좋게 가고 싶은데 현지에서 투어 못 찾을까봐 걱정되네요ㅠㅠ3. 무이네 투어 말고도 현지에서 메콩강 투어 같은거 하려고 하는데 할만한가요??4. 택시는 무슨 어플 추천받았는데(이름이 기억이 잘....ㅠㅠ) 한국에서 다운받아서 인증받아서 가야하나요??ㅠㅠ 제가 가서 유심을 사려고 하는데 현지에서 유심구매 후에는 어떻게 해야하나요ㅠㅠ 잘 모르겠어서ㅠㅠ질문이 좀 많아서 죄송합니다ㅠㅠ 혹시 베트남 여행에 참고할만한 사이트 알고계신 것도 추천해주시면 감사하겠습니다ㅠㅠㅠㅠㅠㅠ
14,이번에 필리핀 으로 여행가는데 현지 가이드분을 구..,/qna/detail.nhn?d1id=9&dirId=9020104&docId=298557452,이번에 기회가 되어서 필리핀으로 여행을 갑니다 한국인 으로 거기 사시는 분에게 좀 가이드 받고 싶네요 ㅎㅎ 어디서 구할 수 있을까요?
15,안녕하세요. 일본 편도항공권에 대한 질문입니다.,/qna/detail.nhn?d1id=9&dirId=90207&docId=298557404,일본 여행을 가고가 하는데왕복 및 편도 이용을 다 확인해 보니 편도가 조금 더 저렴한거 같더라구요그래서 편도이용시 출국 및 입국 비행편을 다르게 해서 티켓팅할 예정인데큰 문제는 없나요 ? 있다면 무슨 문제가 있나요혹시 이런 문제는 어디서 확인할 수 있나요 ?
16,에어비앤비 예약했는데 호스트가 보증금을 달라고 하네요 방값을 2박으로 98000원정도가 나왓는데 보증금으로는,/qna/detail.nhn?d1id=9&dirId=9020604&docId=298557395,에어비앤비 예약했는데 호스트가 보증금을 달라고 하네요 방값을 2박으로 98000원정도가 나왓는데 보증금으로는 10만원을 달라고 하는데 어떻게 해여하나요 원래이런건가요 사기인가요 참고로 오픈한 얼마안된 에어비앤비라서 후기가 없어요
17,"미국시민권자가(한국인아님) 홍콩에서 여행하고 명품가방 보석 등(600불초과)을 구매후, 그다음여행지인 한국을",/qna/detail.nhn?d1id=9&dirId=90201&docId=298557286,"미국시민권자가(한국인아님) 홍콩에서 여행하고 명품가방 보석 등(600불초과)을 구매후, 그다음여행지인 한국을 입국하고 미국으로 돌아가는 루트로 여행을 계획중이라고 합니다. 이럴경우, 한국에 입국시 홍콩에서 구매한 물건을 세금을 내야하나요? 다시 미국으로 돌아가면 또 내야하는데 홍콩여행하고 그다음여행지인 한국여행하고 미국돌아가는루트인데 이럴땐 관세가 어떻게되나요????답변감사합니다!"
18,"캄보디아, 베트남 유심칩",/qna/detail.nhn?d1id=9&dirId=9020107&docId=298557234,해외에 나가서 유심칩을 데이터+통화 가능한 걸로 구매하고 한국에 있는 사람이랑 통화하면 국제전화로 분류되서 국제전화 요금이 생기나요??그리고 제가 캄보디아 씨엠립-베트남 호치민 갔다가 한국으로 돌아오는 일정인데 전부 다 현지에서도 통화도 가능한 유심으로 구입가능한가요? 현지에서 사는 게 나을까요 아니면 한국에서 구매하고 가는게 나을까요ㅠㅠ
19,화양논도배바둑,/qna/detail.nhn?d1id=9&dirId=90109&docId=298557159,화양논도배바둑
20,여기 위치 좀 알려주세요!!! 부탁 드리겠습니다,/qna/detail.nhn?d1id=9&dirId=902&docId=298557120,여기 위치 좀 알려주세요!!!부탁 드리겠습니다
21,중고등학생 중간고사 끝나는날,/qna/detail.nhn?d1id=9&dirId=90103&docId=298557061,조만간 롯데월드에 가려는데학기중 평일이면 사람이 없을것 같긴한데중간고사 끝나는 기간이면 그래도 좀 많을것 같아서요보통 언제쯤 끝나나요?다음주 화요일이나 수요일쯤 가려는데 사람 별로 없을까요?
22,제주 사진보고 너무 이뻐서 가보고싶은데 여기가 어디있나요?,/qna/detail.nhn?d1id=9&dirId=90112&docId=298557001,제주 사진보고 너무 이뻐서 가보고싶은데 여기가 어디있나요?
23,일본 오사카 주변 온천!,/qna/detail.nhn?d1id=9&dirId=9020101&docId=298557000,"오사카 주변 온천이 어디가 있나요?커플로 가는데.. 남여가 만날 수 있는 공간이 있는 곳으로 알려주세요!찜질방 처럼 이여도 되고,,, 같은 탕에 들어갈 수도 있으면 좋을거같아요 ㅎ"
24,이월드ㆍ대구코코페 질문입니다,/qna/detail.nhn?d1id=9&dirId=90103&docId=298556946,위사진과같이 무료입장이면 놀이기구는 유료인가요?
25,진해군항제 7일에 벚꽃보러 가려하는데 벚꽃상태 어떨까요ㅜㅜ?비도온다는데,/qna/detail.nhn?d1id=9&dirId=90111&docId=298556938,진해군항제 7일에 벚꽃보러 가려하는데 벚꽃상태 어떨까요ㅜㅜ?비도온다는데
26,홋카이도 레분섬 트레킹,/qna/detail.nhn?d1id=9&dirId=90201&docId=298556902,"일본어 1도 못하는데이번 여름에 홋카이도 레분섬 트레킹을 하고 싶어요.여자 둘인데 가능할까요?혹 잘 아시는 분 있으시면기본으로 알아야 하는 일본어와 안내 책자, 여행 팁 등 추천 부탁드려요."
27,여름에 러시아 여행을 가서 블라디보스톡에서 모스크바까지 시베리아 횡단열차를 타고 가고싶은데 혹시 횡단열차가,/qna/detail.nhn?d1id=9&dirId=9020309&docId=298556857,여름에 러시아 여행을 가서 블라디보스톡에서 모스크바까지 시베리아 횡단열차를 타고 가고싶은데 혹시 횡단열차가 운행을 안하는 날도 있나요? 그리고 날마다 타임테이블이 다른가요? 다르다면 어디서 확인할 수 있는지 알려주세요ㅠㅠ
28,노세틸레스 상황 발생에 대한,/qna/detail.nhn?d1id=9&dirId=90111&docId=298556846,노세틸레스 상황 발생에 대한캐스팅 계열 해결방향이 어렵습니다. 그래서꼼수를 쓰려 하는데요... 어디서 어떻게 하죠?
29,소클레오마 기록 설명이 필요합니다.,/qna/detail.nhn?d1id=9&dirId=90107&docId=298556703,소클레오마 기록 설명이 필요합니다.과거 기록부터 전해져 내려오는 기초 부터현재까지 전해 내려오는 과정을 설명 해주세요.
30,필리핀 세부 여행,/qna/detail.nhn?d1id=9&dirId=9020104&docId=298556674,"안녕하세요 25세 남자입니다.여행을 좋아하는데 해외를 가본 적이 없습니다,,이제 겨우 여권을 만들었는데 비행기표 예매 등 알아보고 있는데 어렵네요;;여행기간은 일주일정도 생각하고 있고 스쿠버를 좋아해서 세부에서 약 3일 머무르고 나머지는 필리핀 문화나 볼거리, 먹거리 등 즐길 생각입니다.여행 경험 많으신 분들의 도움이 필요합니다.항공편 예약, 비자 발급, 환전, 숙소 예약 등등 간략한 여행 코스나 즐길거리 알려주시면 감사드리겠습니다.필리핀에서 주의해야될점, 위험한 것, 팁 문화도 부탁드립니다."
31,하루카 패스.권 질문드릴게있습니다 이코카는뭔가요?? 그냥 열차만 구매하면 1700엔 인데 그냥 편도로 하루패,/qna/detail.nhn?d1id=9&dirId=9020101&docId=298556547,하루카 패스.권 질문드릴게있습니다이코카는뭔가요??그냥 열차만 구매하면 1700엔 인데 그냥 편도로 하루패 열차만타고되지않아요?? 이게더 싸지안아요?그리고 도착해서 관광지 한 2군대 시간괴면 3군대 보려는데 따로 버스권 사면되나요? 아님 일일이 끈어서??그리고 2째날 교토에서 오사카 가는데 얼마나걸리고 뭐타야괴죠?? 하루카 비싼것같아서 갈때만끌까생각중인데아침에 일어나 관광지 다보고 저녁에 이동하는데 패스권 뭐써야 할까요???
32,오사카 여행 질문 저번에 2박 3일로 갔다 왔습니다. 호텔 + 비행기표를 22만원에 맞춰서 38만원을 환전,/qna/detail.nhn?d1id=9&dirId=9020101&docId=298556340,오사카 여행 질문저번에 2박 3일로 갔다 왔습니다.호텔 + 비행기표를 22만원에 맞춰서38만원을 환전 해갔는데 18만원 남겨왔거든요...명소 한군대도 안가고 먹방 투어로 조졌습니다.요번여행은 명소좀 들리고 싶어서호텔 + 비행기표 33만원유니버셜 스튜디오 10만원환전은 40만원정도 해갈 예정입니다.인천국제공항 3시 45분 출발간사이국제공항 1시 출발비행기라실질적으로 활용할 수 있는 시간이 별로 없어서 걱정입니다.첫쨋날 5시 30분쯤 오사카에 지하철 타고 7시쯤 호텔로도착하면 체크인 하고 저녁 먹고 어디를 둘러보는게 좋을까요둘쨋날엔 유니버셜 스튜디오에서만 보내려고 하는데 시간이 빠듯한지라 아침에가서 4시 언저리에 나와 다른 곳을 둘러보느냐 고민중이구요셋쨋날이 문제인데 쿄토를 가느냐 오사카를 둘러보느냐 고민입니다.넷쨋날은 1시 비행기인지라 일찍 공항으로 가서 점심먹고 쇼핑을 할 예정이구요.경비는 40만원정도면 될런지...첫쨋날을 알차게 쓰려면 어디를 가는게 좋을지 알려주세요.
33,박목월 이별가 절대론적관점 반영론적관점 효용론적관점 해석해서 알려주세요,/qna/detail.nhn?d1id=9&dirId=90102&docId=298556154,박목월 이별가 절대론적관점 반영론적관점 효용론적관점 해석해서 알려주세요
34,벌은 양식이 모자라면 쫓겨난다,/qna/detail.nhn?d1id=9&dirId=90205&docId=298556102,벌은 양식이 모자라면 쫓겨난다
35,플로리스트가 되고 싶어요 플로리스트가될려면 수업은 어떤거가 필요해요~?? 그리고 비용은요? 프랑스에서 근무하,/qna/detail.nhn?d1id=9&dirId=9020302&docId=298556090,플로리스트가 되고 싶어요플로리스트가될려면 수업은 어떤거가 필요해요~??그리고 비용은요?프랑스에서 근무하고싶은데 비용이랑취업은 잘되는지 궁금합니다
36,부킹호텔어플 예약!,/qna/detail.nhn?d1id=9&dirId=9020601&docId=298555978,부킹호텔로 예약햇는데취소가안되는방이더라구요ㅠㅠ등록되잇는카드로 돈빠져나가는걸로아는데제친구가 먼저 도착할경우도제카드가 필요한가요?
37,서해 낚시 금어기(내공200),/qna/detail.nhn?d1id=9&dirId=90109&docId=298555959,서해 낚시 어종별로 금어기 방생사이즈 정확하게 알고싶어요쭈꾸미는 지금 금어기인가요? 18년부터 바뀐다는데 궁금해요최신으로 어종별 금어기 방생사이즈 상세하게 알려주시면 감사하겠습니다
38,2박3일 오사카자유여행,/qna/detail.nhn?d1id=9&dirId=9020101&docId=298555903,"이번에 처음 으로 용기내서 아이들과 일본 여행을 하게 되었습니다. 아이들과 첨 하는 외국 여행이라 가까운 일본오사카로 정하긴 했는데 계획을 어떻게 세워야 할지,,ㅠ고수님들 부탁 드립니다.일정은 2박3일27 오전 비행기.간사이 공항 도착 오전 10시경인터넷 찾아 보니 라피도 열차를 이용해서 오사카 난바역으로 이동.오사카의 유명관광지를 둘러보고 저녁쯤 온천2일째유니버셜은 꼭 가보고 싶은데 이용방법과패스권은 어케 구매 해야 되는지요ㅠ난바역 쪽에 숙소를 정할 예정인데 가는 방법3일째간단히 즐기고 쇼핑 할수 있는 샵 소개 부탁요아웃 비행기는 12시 정도 됩니다.유치원수준이라 생각 하시고 하나하나 답변 부탁드려요.첨 하는 자유 여행이라 설렘반 두럼반,,숙소는 아직 못정했어요ㅠ"
39,일본화폐 찢어짐,/qna/detail.nhn?d1id=9&dirId=9020101&docId=298555707,제가 이번에 일본 여행을 가게되어서 환전을 했는데 강아지들이 찢어놔서 은행에서는 복구가 안된다하는데 한국에서 엔화 복구하는곳 알고계신가요 아니면 일본에서는 돈이 파손되면 어떻게 어디가서 대처하는지 알려주세요
40,켄시트리 관련 상온 조절 방법이요,/qna/detail.nhn?d1id=9&dirId=90109&docId=298555665,"켄시트리 관련 상온 조절 방법이요켄시트리의 상온 조절이 너무 어렵네요습도, 온드 조절 방법은 없나요?"
41,LA- 라스베이거스 럭스익스프레스에 대해 질문드립니다. 메가버스는따로앱이있던데..럭스익스프레스예매앱은 따로없,/qna/detail.nhn?d1id=9&dirId=9020201&docId=298555573,LA- 라스베이거스 럭스익스프레스에 대해 질문드립니다.메가버스는따로앱이있던데..럭스익스프레스예매앱은 따로없나요
42,편형 사고방식과,/qna/detail.nhn?d1id=9&dirId=90110&docId=298555431,"편형 사고방식과비편형 사고방식에 대한 관점이 다르던데요편향식, 편형 사고, 비편향식 해설이 어떻게 다르죠?"
43,방콕여행 일정수정 및 교통수단 좀 봐주세요,/qna/detail.nhn?d1id=9&dirId=9020103&docId=298555425,"5월7일~5월11일 3박 5일 방콕여행을 가기로했는대일정보시고 수정,평가좀 해주세여 유동적으로 움직일거라 근처에가야하는 맛집이나 관광명소, 날짜까지 추천해주시고 알려주시면 감사하겠습니다호텔은 방콕 통로역쪽에있는 그랜드 센터포인트 수쿰빗 55통로 로 잡았는대여기서 시네로 갈수 있는 편한방법도 알려주시면 감사하구 퍼블릭 택시가 안전한지,그리고 우버나 그랩도 안전한지, 그랩은 한국에 카카오택시라고했는대 요금도 투명하게받는지좀알려주세요 ㅠ1.일정 검토 및 수정2.일정에 나와있는 관광명소중 맛집,살곳,가야할곳3.우버,그랩,퍼블릭택시 안전성4.그랜드센터포인트55통로에서 방콕 시내까지(카오산 쪽)갈수있는 교통수단5.그랩의 요금 투명성과 그랩 택시잡는게 쉬운지 어려운지6.유심칩의 필요성 (통화할 일이없어 에그를빌릴생각인대 다들해가길래 꼭필요한지..)부탁좀드릴깨요 내공100ㅠㅠ"
44,2번째 미국여행 입국심사 질문 드려요 작년 8월쯤에 미국에 한달 가량 있다가 한국 왔구요 올해 또 여행을 가,/qna/detail.nhn?d1id=9&dirId=9020201&docId=298555387,2번째 미국여행 입국심사 질문 드려요작년 8월쯤에 미국에 한달 가량 있다가 한국 왔구요올해 또 여행을 가게 되엇습니다일주일 가량정도요작년 입국 심사땐 별거 물어본거 없이 입국심사통과를 잘 했지만 두번째는 힘들어졌다고 들어서 질문합니다만약 벌금낸 기록이 있다거나 그러면 입국 심사관 모니터에 그 벌금낸기록이 뜨는지 궁금합니다한달 밖에 안남았는데 갓다가 빠꾸 먹으면 안되니까미리 알아보려고 하는겁니다조언 부탁 드려요
45,광원 네리케트 현상 대입방법,/qna/detail.nhn?d1id=9&dirId=90101&docId=298555312,광원 네리케트 현상 대입방법특별히 지역에 대한 세팅이라든지해결방법이 궁금해서 질문 드려요
46,비행기 취소 및 재예약 관련,/qna/detail.nhn?d1id=9&dirId=9020102&docId=298555282,"제가 먼저 김해-인천(환승)-마카오,홍콩-베이징(환승)-김해 로 다구간 비행기를 예약 했는데요 뒤늦게 엄마가 같이 간다고 해서 이제 비행기 티켓을 예매 할려고 했더니 가격이 20만원 넘게 올랐더군요. 그래서 스카이스케너 통해서 김해-인천(환승)-마카오,홍콩-호치민(환승)-김해로 묶여있는 상품을 봤는데요,마카오로 가는건 제가 처음에 예약했던 비행기랑 같은 비행기인데 전에 예매 했던 비행기를 수수료 없이 하나 취소하고 다시 예매 할수 있나요? 오는길 비행기만 예매를 따로 할려고 했더니 왕복이나 편도나 가격이 똑같더군요"
47,푸켓 카론비치에서 만난 새 입니다. 신기하게 생겨서 올려보아요 어떤 새 인가요?? 궁금해요!!,/qna/detail.nhn?d1id=9&dirId=9020103&docId=298555273,푸켓 카론비치에서 만난 새 입니다.신기하게 생겨서 올려보아요어떤 새 인가요?? 궁금해요!!
48,패키지취소 위약금 4월14일 출발하는 싱가폴패키지 인당949000*4 총3796000을 출발 12일전인 4월,/qna/detail.nhn?d1id=9&dirId=90206&docId=298555270,패키지취소 위약금4월14일 출발하는 싱가폴패키지 인당949000*4 총3796000을 출발 12일전인 4월2일에 취소하였는데요예약금을 미리 40만원 지불했었고 나머진 잔금도 다 완납했었습니다전체여행경비의 15%를 위약금으로 뺀 금액2657200돌려받았는데 여기서 예약금은 빼서 계산한거 같은데전체여행경비기준이 예약금 40만원은 빼고 3396000원이 맞는건가요?
49,"사형제도는 폐지해야한다에 대해서 찬성,반대 결론써주세요ㅜㅠㅠㅠ 어떻게 쓰는지 몰라서 최대한 빨리 써주세용ㅠㅠ",/qna/detail.nhn?d1id=9&dirId=90205&docId=298555224,"사형제도는 폐지해야한다에 대해서 찬성,반대 결론써주세요ㅜㅠㅠㅠ 어떻게 쓰는지 몰라서 최대한 빨리 써주세용ㅠㅠㅠ내공 30 겁니다ㅜㅜ"
50,코스네토 상황에 대체 가능한 방법,/qna/detail.nhn?d1id=9&dirId=90107&docId=298555145,코스네토 상황에 대체 가능한 방법기본 대체 방안이 어렵다고 합니다.해결 방법이나 대체 가능하게 고치려면...
51,기타큐슈 현지인 맛집 및 이동,/qna/detail.nhn?d1id=9&dirId=9020101&docId=298555101,5월초연휴 성인 남자 둘이서 기타큐슈에 가기로 했는데 이쪽은 처음이라 잘 몰라서 그러는데그 막 관광객붐비는데 말고 현지인들이 주로 가는 이자카야나 야키니쿠 같은데 아시면 추천좀 해주세요.괜찮은 참치집도 있을까요? 난바에서 마구로센터라는 곳을 갔다왔었는데 그 정도 퀄리티를 볼 수 있는 곳이면 좋을 것 같아요. 가성비 좋은 그런 곳 말고 말 그대로 한끼에 만엔이 나오더라도 맛있게 먹을 수 있는 그런 곳이면 좋을 것 같아요.마지막으로 5일정도 가는데 베이스캠프는 헤이와도리역쪽인데 시모노세키나 후쿠오카 가기엔 부담이 있을까요? 거리상이나 시간상으로요..참고로 둘 다 일본어 거의 못해요. 그럼 답변 기다리겠습니다.
52,오사카 유니버셜스튜디오 문의드립니다.,/qna/detail.nhn?d1id=9&dirId=9020601&docId=298555052,4월27일 금요일 오사카 유니버셜스튜디오 예약 했는데 추가비용내고익스프스패스4 구입해야하나 고민입니다.평일이라 없어도 된다고 하는분도 있고 사람항상 많다며 무조건 있어야 한다는분도 있고....요맘때 가보신분들 조언 부탁드립니다.
53,아키세트 네토르 에디션 세트하려면,/qna/detail.nhn?d1id=9&dirId=90102&docId=298555047,아키세트 네토르 에디션 세트하려면아키세트 네토르 에디션 관련해서요이건 따로 제품 있나요?
54,내공 100 섬의 놀러같다가 돌아올때 사진을보고있을때 뼈?! 를 발견했어요 1. 사진 보통 2.사진 확대 그,/qna/detail.nhn?d1id=9&dirId=901&docId=298554793,내공 100 섬의 놀러같다가 돌아올때 사진을보고있을때 뼈?! 를 발견했어요 1. 사진 보통 2.사진 확대 그런대 주위의도 뼈가 많아요. 무슨 뼈일가요? 미스터리합니다....
55,더k호텔 싸게 가려면요?,/qna/detail.nhn?d1id=9&dirId=9011401&docId=298554712,호텔 할인 가장 많이 받는 방법좀 알려주세요.답변부탁해요.
56,도야마 자유여행을 가려고합니다.,/qna/detail.nhn?d1id=9&dirId=902&docId=298554682,"안녕하세요?7월2일부터 7월 7일까지 5박 6일 도야마 자유여행을 떠납니다.딸아이랑 모처럼 여행이라 기대가 되지만 한편으론어떻게 계획을 짜야할지 막막합니다.여행루트 와 어떤 패스가 있는지고수님들의 도움을 받고 싶습니다.도야마공항 도착,출발입니다.고견을 부탁드립니다.감사합니다."
57,스팀 계정 보관함에 바이오하자드5(레지던트이블5)가 있는데 이걸 그냥 라이브러리에 추가해야되는지 아니면 팔수,/qna/detail.nhn?d1id=9&dirId=9020303&docId=298554611,스팀 계정 보관함에 바이오하자드5(레지던트이블5)가 있는데 이걸 그냥 라이브러리에 추가해야되는지 아니면 팔수있으면 얼마에 팔수 있는지 궁금하네요 거의 10년전 게임인데ㅋㅋ..
58,도쿄 여행 루트 부탁드립니다,/qna/detail.nhn?d1id=9&dirId=9020101&docId=298554597,도쿄 여행 루트 부탁드립니다숙소는 신주쿠역 근처입니다아키하바라 도쿄타워 오다이바 하라주쿠 나카노브로드웨이 시부야 이케부쿠로 이렇게 방문할 건데 하라주쿠를 제외하고 3일간 이동하려면 어떻게 이동하는 게 좋을까요가는 방법이나 가는 순서를 가르쳐 주시면 감사하겠습니다
59,프라하ㅡ런던ㅡ인천 항공권 소지자입니다. 혹시 런던에서 경유할때 런던공항보관센터에 맡겨뒀던 짐을 찾아서 부치는,/qna/detail.nhn?d1id=9&dirId=9020307&docId=298554511,프라하ㅡ런던ㅡ인천 항공권 소지자입니다. 혹시 런던에서 경유할때 런던공항보관센터에 맡겨뒀던 짐을 찾아서 부치는 것이 가능한가요? 아님 프라하에서 탑승 수속시모든 짐을 다 부쳐야하는 하는 건가요?
